"","Price","Beds","Baths","sq.ft","Floor","Move_in_date","building_id","unit_id","URL","Day_Recorded","Amenity","Apartment.Name","Address","City","Units","Northern_Exposure","Southern_Exposure","Eastern_Exposure","Western_Exposure","Balcony","Walk_In_Closet","Fireplace","City_Skyline","Kitchen_Island","Stainless_Appliances","Renovated","Office_Space","Days_Till_Available","Day_of_the_week_recorded","Unique_ID"
"2694",4075,2,2,1287,3,"2021-07-15","1","304 
","https://www.equityapartments.com/maryland/bethesda/the-edge-apartments","2021-07-15","Corner Unit
                        

                            Double Sinks in Bathroom
                        

                            Stand-up Shower","The Edge Apartments","4885 Edgemoor Ln

Bethesda MD 20814","Washington DC",154,0,0,0,0,0,0,0,0,0,0,0,0,0,"Friday","1304
TheEdgeApartments"
"2695",4075,2,2,1122,6,"2021-07-15","1","602 
","https://www.equityapartments.com/maryland/bethesda/the-edge-apartments","2021-07-15","Balcony
                        

                            Corner Unit
                        

                            Premium Southwest View
                        

                            Stand-up Shower","The Edge Apartments","4885 Edgemoor Ln

Bethesda MD 20814","Washington DC",154,0,0,0,0,1,0,0,0,0,0,0,0,0,"Friday","1602
TheEdgeApartments"
"2696",4085,2,2,1314,4,"2021-07-15","1","404 
","https://www.equityapartments.com/maryland/bethesda/the-edge-apartments","2021-07-15","Corner Unit
                        

                            Double Sinks in Bathroom
                        

                            Stand-up Shower","The Edge Apartments","4885 Edgemoor Ln

Bethesda MD 20814","Washington DC",154,0,0,0,0,0,0,0,0,0,0,0,0,0,"Friday","1404
TheEdgeApartments"
"2697",4085,2,2,1122,7,"2021-07-15","1","702 
","https://www.equityapartments.com/maryland/bethesda/the-edge-apartments","2021-07-15","Balcony
                        

                            Corner Unit
                        

                            Premium Southwest View
                        

                            Stand-up Shower","The Edge Apartments","4885 Edgemoor Ln

Bethesda MD 20814","Washington DC",154,0,0,0,0,1,0,0,0,0,0,0,0,0,"Friday","1702
TheEdgeApartments"
"2698",4105,2,2,1314,5,"2021-07-15","1","504 
","https://www.equityapartments.com/maryland/bethesda/the-edge-apartments","2021-07-15","Corner Unit
                        

                            Double Sinks in Bathroom
                        

                            Stand-up Shower","The Edge Apartments","4885 Edgemoor Ln

Bethesda MD 20814","Washington DC",154,0,0,0,0,0,0,0,0,0,0,0,0,0,"Friday","1504
TheEdgeApartments"
"2699",4125,2,2,1150,8,"2021-07-15","1","802 
","https://www.equityapartments.com/maryland/bethesda/the-edge-apartments","2021-07-15","Balcony
                        

                            Corner Unit
                        

                            Premium Southwest View
                        

                            Stand-up Shower","The Edge Apartments","4885 Edgemoor Ln

Bethesda MD 20814","Washington DC",154,0,0,0,0,1,0,0,0,0,0,0,0,0,"Friday","1802
TheEdgeApartments"
"2700",4130,2,2,1122,10,"2021-07-15","1","1002","https://www.equityapartments.com/maryland/bethesda/the-edge-apartments","2021-07-15","Balcony
                        

                            Corner Unit
                        

                            Premium Southwest View
                        

                            Stand-up Shower","The Edge Apartments","4885 Edgemoor Ln

Bethesda MD 20814","Washington DC",154,0,0,0,0,1,0,0,0,0,0,0,0,0,"Friday","11002TheEdgeApartments"
"2701",4140,2,2,1122,11,"2021-07-15","1","1102","https://www.equityapartments.com/maryland/bethesda/the-edge-apartments","2021-07-15","Balcony
                        

                            Corner Unit
                        

                            Premium Southwest View
                        

                            Stand-up Shower","The Edge Apartments","4885 Edgemoor Ln

Bethesda MD 20814","Washington DC",154,0,0,0,0,1,0,0,0,0,0,0,0,0,"Friday","11102TheEdgeApartments"
"2702",4150,2,2,1288,7,"2021-07-15","1","704 
","https://www.equityapartments.com/maryland/bethesda/the-edge-apartments","2021-07-15","Corner Unit
                        

                            Double Sinks in Bathroom
                        

                            Juliet Balcony
                        

                            Stand-up Shower","The Edge Apartments","4885 Edgemoor Ln

Bethesda MD 20814","Washington DC",154,0,0,0,0,1,0,0,0,0,0,0,0,0,"Friday","1704
TheEdgeApartments"
"2703",4160,2,2,1150,9,"2021-07-15","1","902 
","https://www.equityapartments.com/maryland/bethesda/the-edge-apartments","2021-07-15","Balcony
                        

                            Corner Unit
                        

                            Juliet Balcony
                        

                            Premium Southwest View
                        

                            Stand-up Shower","The Edge Apartments","4885 Edgemoor Ln

Bethesda MD 20814","Washington DC",154,0,0,0,0,1,0,0,0,0,0,0,0,0,"Friday","1902
TheEdgeApartments"
"2704",4170,2,2,1288,10,"2021-08-18","1","1004","https://www.equityapartments.com/maryland/bethesda/the-edge-apartments","2021-07-15","Corner Unit
                        

                            Double Sinks in Bathroom
                        

                            Stand-up Shower","The Edge Apartments","4885 Edgemoor Ln

Bethesda MD 20814","Washington DC",154,0,0,0,0,0,0,0,0,0,0,0,0,34,"Friday","11004TheEdgeApartments"
"2705",4180,2,2,1150,12,"2021-07-15","1","1202","https://www.equityapartments.com/maryland/bethesda/the-edge-apartments","2021-07-15","Balcony
                        

                            Corner Unit
                        

                            Premium Southwest View
                        

                            Stand-up Shower","The Edge Apartments","4885 Edgemoor Ln

Bethesda MD 20814","Washington DC",154,0,0,0,0,1,0,0,0,0,0,0,0,0,"Friday","11202TheEdgeApartments"
"2706",4190,2,2,1314,12,"2021-08-18","1","1204","https://www.equityapartments.com/maryland/bethesda/the-edge-apartments","2021-07-15","Corner Unit
                        

                            Double Sinks in Bathroom
                        

                            Stand-up Shower","The Edge Apartments","4885 Edgemoor Ln

Bethesda MD 20814","Washington DC",154,0,0,0,0,0,0,0,0,0,0,0,0,34,"Friday","11204TheEdgeApartments"
"2707",4205,2,2,1288,11,"2021-08-18","1","1104","https://www.equityapartments.com/maryland/bethesda/the-edge-apartments","2021-07-15","Corner Unit
                        

                            Double Sinks in Bathroom
                        

                            Juliet Balcony
                        

                            Stand-up Shower","The Edge Apartments","4885 Edgemoor Ln

Bethesda MD 20814","Washington DC",154,0,0,0,0,1,0,0,0,0,0,0,0,34,"Friday","11104TheEdgeApartments"
"2708",4325,2,2,1140,14,"2021-08-18","1","1405","https://www.equityapartments.com/maryland/bethesda/the-edge-apartments","2021-07-15","Coat Closet
                        

                            Double Sinks in Bathroom
                        

                            Stand-up Shower
                        

                            Walk-in Closet","The Edge Apartments","4885 Edgemoor Ln

Bethesda MD 20814","Washington DC",154,0,0,0,0,0,1,0,0,0,0,0,0,34,"Friday","11405TheEdgeApartments"
"2709",4340,2,2,1168,13,"2021-08-18","1","1305","https://www.equityapartments.com/maryland/bethesda/the-edge-apartments","2021-07-15","Coat Closet
                        

                            Double Sinks in Bathroom
                        

                            Juliet Balcony
                        

                            Stand-up Shower
                        

                            Walk-in Closet","The Edge Apartments","4885 Edgemoor Ln

Bethesda MD 20814","Washington DC",154,0,0,0,0,1,1,0,0,0,0,0,0,34,"Friday","11305TheEdgeApartments"
"2710",4375,2,2,1140,15,"2021-08-18","1","1505","https://www.equityapartments.com/maryland/bethesda/the-edge-apartments","2021-07-15","Coat Closet
                        

                            Double Sinks in Bathroom
                        

                            Juliet Balcony
                        

                            Juliet Balcony -Second
                        

                            Stand-up Shower
                        

                            Walk-in Closet","The Edge Apartments","4885 Edgemoor Ln

Bethesda MD 20814","Washington DC",154,0,0,0,0,1,1,0,0,0,0,0,0,34,"Friday","11505TheEdgeApartments"
"2711",4440,2,2,1336,4,"2021-07-15","1","409 
","https://www.equityapartments.com/maryland/bethesda/the-edge-apartments","2021-07-15","Balcony
                        

                            Corner Unit
                        

                            Double Sinks in Bathroom
                        

                            Patio/Balcony-Second
                        

                            Shower Bench
                        

                            Stand-up Shower","The Edge Apartments","4885 Edgemoor Ln

Bethesda MD 20814","Washington DC",154,0,0,0,0,1,0,0,0,0,0,0,0,0,"Friday","1409
TheEdgeApartments"
"2712",4470,2,2,1122,14,"2021-08-18","1","1402","https://www.equityapartments.com/maryland/bethesda/the-edge-apartments","2021-07-15","Balcony
                        

                            Corner Unit
                        

                            Premium Southwest View
                        

                            Stand-up Shower","The Edge Apartments","4885 Edgemoor Ln

Bethesda MD 20814","Washington DC",154,0,0,0,0,1,0,0,0,0,0,0,0,34,"Friday","11402TheEdgeApartments"
"2713",4480,2,2,1328,7,"2021-07-15","1","709 
","https://www.equityapartments.com/maryland/bethesda/the-edge-apartments","2021-07-15","Balcony
                        

                            Corner Unit
                        

                            Double Sinks in Bathroom
                        

                            Patio/Balcony-Second
                        

                            Shower Bench
                        

                            Stand-up Shower","The Edge Apartments","4885 Edgemoor Ln

Bethesda MD 20814","Washington DC",154,0,0,0,0,1,0,0,0,0,0,0,0,0,"Friday","1709
TheEdgeApartments"
"2714",4490,2,2,1336,8,"2021-07-15","1","809 
","https://www.equityapartments.com/maryland/bethesda/the-edge-apartments","2021-07-15","Balcony
                        

                            Corner Unit
                        

                            Double Sinks in Bathroom
                        

                            Patio/Balcony-Second
                        

                            Shower Bench
                        

                            Stand-up Shower","The Edge Apartments","4885 Edgemoor Ln

Bethesda MD 20814","Washington DC",154,0,0,0,0,1,0,0,0,0,0,0,0,0,"Friday","1809
TheEdgeApartments"
"2715",4490,2,2,1150,13,"2021-08-18","1","1302","https://www.equityapartments.com/maryland/bethesda/the-edge-apartments","2021-07-15","Balcony
                        

                            Corner Unit
                        

                            Premium Southwest View
                        

                            Stand-up Shower","The Edge Apartments","4885 Edgemoor Ln

Bethesda MD 20814","Washington DC",154,0,0,0,0,1,0,0,0,0,0,0,0,34,"Friday","11302TheEdgeApartments"
"2716",4500,2,2,1336,9,"2021-07-15","1","909 
","https://www.equityapartments.com/maryland/bethesda/the-edge-apartments","2021-07-15","Balcony
                        

                            Corner Unit
                        

                            Double Sinks in Bathroom
                        

                            Patio/Balcony-Second
                        

                            Shower Bench
                        

                            Stand-up Shower","The Edge Apartments","4885 Edgemoor Ln

Bethesda MD 20814","Washington DC",154,0,0,0,0,1,0,0,0,0,0,0,0,0,"Friday","1909
TheEdgeApartments"
"2717",4500,2,2,1314,13,"2021-08-18","1","1304","https://www.equityapartments.com/maryland/bethesda/the-edge-apartments","2021-07-15","Corner Unit
                        

                            Double Sinks in Bathroom
                        

                            Stand-up Shower","The Edge Apartments","4885 Edgemoor Ln

Bethesda MD 20814","Washington DC",154,0,0,0,0,0,0,0,0,0,0,0,0,34,"Friday","11304TheEdgeApartments"
"2718",4510,2,2,1288,14,"2021-08-18","1","1404","https://www.equityapartments.com/maryland/bethesda/the-edge-apartments","2021-07-15","Corner Unit
                        

                            Double Sinks in Bathroom
                        

                            Stand-up Shower","The Edge Apartments","4885 Edgemoor Ln

Bethesda MD 20814","Washington DC",154,0,0,0,0,0,0,0,0,0,0,0,0,34,"Friday","11404TheEdgeApartments"
"2719",4525,2,2,1328,10,"2021-07-15","1","1009","https://www.equityapartments.com/maryland/bethesda/the-edge-apartments","2021-07-15","Balcony
                        

                            Corner Unit
                        

                            Double Sinks in Bathroom
                        

                            Patio/Balcony-Second
                        

                            Shower Bench
                        

                            Stand-up Shower","The Edge Apartments","4885 Edgemoor Ln

Bethesda MD 20814","Washington DC",154,0,0,0,0,1,0,0,0,0,0,0,0,0,"Friday","11009TheEdgeApartments"
"2720",4545,2,2,1288,15,"2021-08-18","1","1504","https://www.equityapartments.com/maryland/bethesda/the-edge-apartments","2021-07-15","Corner Unit
                        

                            Double Sinks in Bathroom
                        

                            Juliet Balcony
                        

                            Stand-up Shower","The Edge Apartments","4885 Edgemoor Ln

Bethesda MD 20814","Washington DC",154,0,0,0,0,1,0,0,0,0,0,0,0,34,"Friday","11504TheEdgeApartments"
"2721",4855,2,2,1336,13,"2021-08-18","1","1309","https://www.equityapartments.com/maryland/bethesda/the-edge-apartments","2021-07-15","Balcony
                        

                            Corner Unit
                        

                            Double Sinks in Bathroom
                        

                            Patio/Balcony-Second
                        

                            Shower Bench
                        

                            Stand-up Shower","The Edge Apartments","4885 Edgemoor Ln

Bethesda MD 20814","Washington DC",154,0,0,0,0,1,0,0,0,0,0,0,0,34,"Friday","11309TheEdgeApartments"
